pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0065018	0.1623932	1.0011621	0.9883729	0.5438704	0.6537685	0.8478347	0.8280272	0.8712963	1.0414666	0.4976654	0.9093725	0.6938492	0.8485890	1.1012219	0.3474443	1.0548128	0.0830459	0.9432334	1.0010508	0.6705724	1.1154087	1.0084092	0.6638175	0.8558919	0.5946501	0.9325250	0.9697017	1.0517460	0.3193193	0.5305842	1.0716830	0.9467231	0.5530828	0.6293893	1.0395274	0.5566769	0.9905272	1.0513692	0.1936166	0.6384721	1.0928630	0.9294110	1.0637577	0.9909943	1.0793185	1.0083161	0.8691112	0.6811237	1.0707827
1.0110332	0.1824782	1.1170597	1.0591078	0.5621106	0.6381662	0.8675417	0.8262004	0.8086009	0.9853374	0.5162526	0.9073326	0.6760042	0.9737594	1.1855272	0.3030378	0.8420869	0.0393987	1.0324147	0.9381801	0.6108406	0.9811044	0.9887010	0.5698927	0.8477556	0.5941154	1.0283306	0.9906345	0.9262116	0.3532543	0.9786357	0.4747661	1.0703775	0.5014990	0.6753273	1.0174374	0.5022509	1.0359816	1.1315282	0.1622040	0.6357717	1.1645352	1.0359957	0.9848933	0.8188624	0.9249476	0.9367792	0.7033642	0.7446184	0.9802973
0.9289070	0.1984293	0.9858836	0.9841825	0.5089756	0.7534846	0.8540493	0.8876529	0.7822816	0.8953302	0.5299501	0.9847828	0.6470732	1.0049410	0.9629218	0.2926670	0.8760721	0.0810388	0.9260832	0.9635236	0.5612114	1.0507864	1.0452960	0.5893984	0.7254900	0.5568278	0.9560306	1.0151116	1.0368324	0.3345418	1.0157192	0.9724262	0.4750101	0.5382892	0.5685941	1.0896496	0.5539359	1.0265426	1.0191466	0.2266359	0.6957297	0.8783569	0.9629297	1.0731642	0.9035401	0.8957541	0.9073010	0.7581275	0.6687682	1.0326449
1.0662273	0.1863866	1.0085569	1.0685278	0.5012283	0.6582633	0.8662016	0.8038624	0.7591208	0.9257631	0.4669970	1.0029790	0.6129761	1.0453601	1.1369443	0.3251298	0.8722766	0.0888648	0.9301131	1.0975465	0.5928736	0.9315048	1.0731918	0.4991552	0.7656883	0.5659397	0.8133311	0.9939831	0.9844635	0.3585415	0.9450940	0.8974478	0.9368549	0.3008277	0.6340290	0.8926290	0.4993396	1.0165306	0.9887038	0.2238040	0.7294534	1.0518972	0.9259247	1.1096212	0.9148375	0.8300453	0.9555159	0.6452570	0.6709268	1.0565443
1.0274444	0.1383520	1.0315043	1.1098133	0.4719788	0.8211440	0.9024145	0.8572894	0.8572310	0.9566965	0.5427705	0.9020508	0.5266226	0.9327286	1.0219071	0.2257739	0.9013106	0.0849759	0.9588126	1.0246864	0.6278262	0.9722537	1.1249713	0.6281824	0.8408063	0.5717407	1.0660208	1.0634059	0.9929734	0.2505115	0.9823623	0.9746805	0.9486582	0.5314997	0.2786011	1.0920031	0.5018888	1.0750331	1.0235325	0.1653082	0.6749886	0.9793522	0.9983137	1.0603446	0.9314676	0.9765029	0.9814789	0.7718185	0.8301047	0.9101488
1.1205357	0.1247120	1.0539558	1.0947296	0.5309575	0.6018166	0.9384905	0.7946746	0.7743167	0.9648806	0.4746614	0.9771013	0.6371625	1.0968215	0.9978278	0.2961031	0.8863670	0.0889898	1.0311175	0.9703933	0.7394562	0.9308224	0.9269439	0.4620195	0.9094902	0.5353650	0.9232189	0.9796214	0.9562905	0.2802171	1.1132468	1.0626962	1.0606838	0.5014006	0.6491635	0.5605891	0.5149185	0.9916636	1.0048499	0.1899290	0.7145400	1.0798429	1.0569371	1.0313714	0.9804026	0.9342943	0.9974772	0.8289911	0.6979020	1.0255438
1.0039433	0.1842805	1.0331218	0.9346603	0.5494660	0.6224036	0.7515198	0.8852600	0.7269968	1.0124529	0.4451963	0.9461351	0.6554911	1.0194316	0.9725439	0.3679390	0.8338567	0.0738606	1.1024802	0.9632713	0.6959771	1.0114611	1.0010553	0.6371577	0.6629971	0.6904835	0.9876108	1.0528830	1.0048834	0.3902952	0.8981617	1.0663038	1.0233471	0.4767062	0.5823188	1.0362041	0.2171597	0.9123247	1.0478809	0.2511387	0.6282235	1.0182802	0.9677693	1.0767511	0.8627270	0.9243466	1.0095626	0.7719136	0.7391954	1.0206038
1.0091191	0.1798280	1.0190753	1.0447557	0.5595732	0.7347332	0.8724390	0.9735766	0.7817995	1.0654494	0.5203961	0.9370485	0.6991301	0.9750066	1.0425762	0.3453015	0.9853007	0.0935124	0.9783968	0.9205546	0.6148781	0.9932981	0.9961171	0.5669409	0.8706148	0.5710681	1.0515169	0.9759445	0.9772583	0.3225314	0.9923654	1.0253094	0.9846692	0.4770487	0.6307339	0.9486263	0.5741953	0.5124025	0.9960921	0.2305437	0.6056086	1.0350299	1.0351563	0.9990035	0.8878903	0.9018897	1.0474787	0.7414080	0.7208205	0.9329788
0.9322019	0.2321646	0.9821459	1.0657860	0.5266150	0.7119037	0.8608583	0.8401440	0.7079089	0.9968019	0.4464221	0.9886173	0.7456902	1.0899620	1.0019096	0.3627631	0.7867766	0.0790026	0.9743568	1.0098480	0.6769312	0.9369075	1.0330522	0.5493367	0.7751655	0.5600315	1.0584449	0.9523151	0.9599402	0.3843428	0.8787545	0.9777367	0.9221154	0.4776589	0.5276984	1.0740723	0.5176741	0.9721630	0.5118803	0.2221851	0.7154452	0.9765194	0.9672389	1.0154532	0.8380539	0.9576004	0.9876021	0.7577883	0.6607907	0.9253447
1.0761974	0.1416028	0.9741271	0.9065195	0.4411627	0.7316534	0.8323017	0.7958707	0.8100601	0.9706788	0.4698622	0.9660063	0.7539842	0.9623669	1.1818192	0.3216775	0.9351744	0.0776511	0.9173906	1.1158769	0.6092415	0.9871154	0.9646110	0.5419016	0.8497020	0.6529178	1.0232224	1.0202826	0.9276935	0.3405032	0.9825575	1.0196101	1.0252089	0.5156675	0.6450965	0.9881376	0.5400413	1.0776757	1.0148794	0.1025594	0.6140157	1.0369499	0.9737891	0.8953111	0.7730002	0.9752487	0.9894923	0.7641516	0.7956352	0.9337572
