pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0000000	0.3276550	0.8204397	0.8914588	0.5991171	0.6967686	0.7708639	0.6663948	0.8055103	1.0000000	0.3557228	0.9493007	0.7034977	0.9998222	0.9994243	0.2655498	0.7749712	0.0427977	0.9536401	0.9818678	0.5649188	0.9669484	0.9969756	0.5801990	0.6859039	0.4946314	0.9691754	0.9230829	0.9595431	0.4599850	0.9677433	0.9546607	0.9326339	0.4228826	0.6389980	0.9996000	0.4345927	0.9078114	0.9989295	0.1632342	0.5850614	0.9168565	0.9734075	0.9560046	0.8263228	0.8012395	0.8719928	0.6346408	0.6682151	0.9956643
1.0000000	0.2818728	0.8548576	0.9953593	0.3024147	0.6302508	0.7486972	0.9938473	0.8397383	0.3954918	0.5120932	0.9505792	0.6273725	0.9998649	0.9570847	0.2369517	0.9079978	0.0932103	0.9730957	0.9968262	0.7837215	0.9951163	0.9352559	0.5710680	0.7131016	0.5048824	0.9669887	0.9230614	0.9405927	0.4482721	0.9594409	0.9564535	0.9472651	0.4467055	0.5940054	0.9994942	0.9198545	0.9778588	0.9989985	0.1800775	0.8577445	0.9999882	0.9996730	0.9593086	0.8783715	0.8150532	0.9998881	0.6042997	0.6993502	0.9913508
0.8215710	0.2671449	0.7990893	0.9923460	0.3493056	0.6123766	0.7095082	0.7963141	0.7924137	0.4878581	0.4307180	0.9484433	0.5967217	0.9863866	0.9569983	0.2001340	0.7689217	0.0573754	0.9508501	0.9804747	0.4837068	0.9948725	0.9898169	0.7584623	0.6730721	0.4880475	0.9494167	0.9998121	0.9634447	0.5179862	0.9056699	0.9727702	0.8671626	0.4077762	0.6224099	0.9842190	0.8681194	0.9704687	0.9638604	0.3312981	0.6215515	0.9527787	0.9732938	0.9575786	0.8165018	0.7917771	0.8714005	0.5458758	0.7513850	0.9952295
0.8876277	0.1145344	1.0000000	0.8871283	0.3092143	0.7828955	0.8847928	0.8621225	0.8083111	0.8751067	0.5055211	0.9822504	0.5224194	0.9999368	0.9996214	0.3098136	0.8893779	0.0299734	0.9792286	0.9963161	0.7140306	0.9708933	0.9973526	0.5354872	0.7714569	0.6457714	0.9810038	0.9999645	0.9681312	0.0504405	0.9733535	0.9623342	0.9064575	0.6088613	0.6178579	0.9996928	0.5833111	0.9305136	0.9645145	0.1931430	0.6065219	0.9999755	0.9996975	0.9591429	0.8860816	0.8851126	0.9699346	0.7240884	0.7415170	0.9934103
0.5525558	0.1267234	1.0000000	0.8871260	0.5366894	0.6701533	0.8228613	0.9506116	0.8846544	0.3073696	0.5055211	0.9850769	0.4394447	0.9913596	0.9996309	0.2127815	0.8800896	0.0723697	0.9866963	0.9881198	0.6116762	0.9980341	0.9986334	0.5134591	0.7714569	0.5808778	0.9666709	0.9999540	0.9683288	0.1761780	0.9285374	0.9623329	0.9695198	0.5389159	0.5974654	0.9845253	0.5546087	0.9305136	0.9997182	0.1931430	0.6456387	0.9169420	0.9997616	0.9596025	0.9292269	0.9149164	0.9894898	0.7671769	0.8225368	0.9977335
1.0000000	0.1174142	1.0000000	0.8871283	0.1484322	0.7162846	0.8299062	0.8799588	0.8853489	1.0000000	0.6217753	0.9548692	0.6413512	0.9865255	0.9996697	0.3098136	0.8150529	0.0262617	0.9694309	0.9964187	0.7230774	0.9977282	0.9971002	0.6631753	0.7714569	0.5437332	0.9666711	0.9999712	0.9468403	0.3055172	0.9757572	0.9623342	0.9064575	0.5389159	0.5974654	0.9997232	0.2554862	0.9305136	0.9995082	0.1931430	0.5536469	0.9169354	0.9739351	0.9592469	0.8860816	0.8581402	0.8760666	0.7913333	0.7911209	0.9934103
0.8378503	0.2347330	0.8212579	0.9912596	0.2154702	0.7674658	0.8842264	0.7423751	0.6465842	0.7932134	0.3564343	0.9493325	0.9197138	0.9861300	0.9996396	0.3629115	0.7751965	0.0524891	0.9537418	0.9819170	0.5339478	0.9890407	0.9225617	0.5691395	0.6863829	0.4948802	0.9520560	0.9231148	0.9388258	0.4894167	0.9091927	0.9794815	0.8732805	0.4650328	0.6867019	0.9994243	0.6449746	0.9700773	0.9639662	0.3112646	0.6689614	0.9999555	0.9994245	0.9962394	0.8266849	0.8993707	0.9989070	0.5298647	0.7483956	0.9905872
1.0000000	0.1500965	1.0000000	0.8871283	0.6338740	0.7359766	0.8577938	0.7479991	0.8082674	0.8231229	0.5055211	0.9548692	0.6750166	0.9998787	0.9996266	0.2218363	0.8792756	0.0296136	0.9694309	0.9881198	0.6265085	0.9979893	0.9446702	0.6023884	0.8562063	0.5437332	0.9777515	0.9999570	0.9671793	0.3055172	0.9285374	0.9623342	0.9824492	0.6421016	0.5974654	0.9845253	0.4614517	0.9429228	0.9645145	0.1931430	0.7519196	0.9999428	0.9997968	0.9582900	0.9129625	0.8581402	0.9956524	0.8142025	0.7858357	0.9934103
1.0000000	0.6399684	0.6452522	0.8712499	0.7634858	0.7083866	0.5603616	0.7500037	0.6645469	0.9269953	0.2071947	0.9708858	0.7695463	0.9993296	0.9991594	0.4338327	0.7134184	0.1001889	0.9198328	0.9683692	0.6356527	0.9524779	0.9373702	0.7463519	0.6015355	0.4842397	0.9483416	0.9229267	0.9609955	0.7300556	0.8685597	0.9415829	0.8788258	0.2936386	0.7148748	0.9836753	0.4003881	0.8209121	0.9983879	0.5087809	0.3984495	0.9169018	0.9981383	0.9941386	0.7764584	0.7944972	0.9625620	0.6563434	0.7603588	0.9823506
1.0000000	0.1044161	0.9834065	0.9946769	0.2290966	0.7932800	0.8285849	0.8362133	0.6948560	1.0000000	0.4925221	0.9544534	0.1175448	0.9863583	0.9996725	0.3141198	0.9364649	0.0741312	0.9769872	0.9985323	0.7099809	0.9979990	0.9935269	0.5076954	0.7650022	0.5396267	0.9656870	0.9231620	0.9462217	0.3189025	0.9939837	0.9617777	0.9042806	0.5291008	0.5940370	0.9845085	0.3484218	0.9894646	0.9993417	0.1563751	0.5461550	0.9999680	0.9997718	0.9975533	0.8819210	0.9103071	0.8837425	0.8008915	0.6880854	0.9932462
