pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0383821	0.0948175	0.9837835	0.8845090	0.4241872	0.7319021	0.8175041	0.8994601	0.7576435	1.1036797	0.5162175	0.9590725	0.8392122	1.0033854	0.9377340	0.2825094	0.9976633	0.0217075	1.0375071	1.0509060	0.5052109	1.0480077	0.9922513	0.5175208	0.8277863	0.5627468	1.0379177	0.9919550	1.0823261	0.3128689	1.0473185	0.9762651	0.8971022	0.5208843	0.5595203	0.9192275	0.3619888	1.0005997	0.9373240	0.1468308	0.7085878	1.1118153	0.9770031	0.9372028	0.8944625	0.9105010	0.9317930	0.6837717	0.7104197	1.0544210
0.9872377	0.2464239	0.8272415	0.9244087	0.1808560	0.6908480	0.8984558	0.7746200	0.7311104	0.9304516	0.5586277	1.0011731	0.5576318	1.0057641	0.9561882	0.2454485	0.7767000	0.0342736	1.0022426	0.9808321	0.4864673	0.9593263	0.9393874	0.4930746	0.6816502	0.6853303	1.0340350	0.9761328	0.9397127	0.4722722	0.9964468	0.9985530	0.8689793	0.6161875	0.6303546	1.0365125	0.4730299	0.9850774	1.0736728	0.2845920	0.5947786	1.0609447	1.0111730	1.0169005	0.7556849	0.9150329	1.0058174	0.6229881	0.6343719	0.9466000
1.0001055	0.1499343	1.0401438	0.9588799	0.1851008	0.8194091	0.7539614	0.9293303	0.8412078	0.9064634	0.5734867	0.9494343	0.5529604	1.0395273	0.9356562	0.1126671	0.8209574	0.0266085	0.9996112	1.0640527	0.7428893	1.0240685	0.8707967	0.5674786	0.8481160	0.7535582	1.0478031	0.8810922	0.9872580	0.2342294	0.9048693	1.0595911	0.7906964	0.6054633	0.7196906	1.0482752	0.5363675	0.9081634	1.0236854	0.2075033	0.5540689	0.9240392	0.9731395	1.0181660	0.8920900	0.9517394	0.8625995	0.7735788	0.8544752	0.9810057
1.0954814	0.1010905	0.9317824	0.9697556	0.8817863	0.7128563	0.7790812	0.8300065	0.6690003	1.0742636	0.4852049	0.9781309	0.7845248	0.8799046	1.1507277	0.3529698	0.9116789	0.0229172	0.9939085	1.0548692	0.6313481	0.8479604	0.9571798	0.8213589	0.7244414	0.5661306	0.9465899	1.0845442	1.0155028	0.3392434	0.8433432	0.9460380	1.0117916	0.5147086	0.5876698	0.8843717	0.4959536	0.9841756	1.1265749	0.2149246	0.6977922	0.9123320	1.0314797	1.0099968	0.9154777	0.8999909	0.8784572	0.9125026	0.6924778	1.0350467
1.0199726	0.1936714	0.9616408	0.9379323	0.6199742	0.6663021	0.8697284	0.9150531	0.8965435	1.0335080	0.5305216	0.9120673	0.4642069	1.0234395	1.0877984	0.2930625	0.8301836	0.0891530	1.0256636	1.0982298	0.6156830	1.0480884	1.0647811	0.4689334	0.8395622	0.5548337	0.9465026	1.0381356	0.9887029	0.3996075	0.9213949	0.9333256	0.9691056	0.5996362	0.6101254	0.9733620	0.5307034	0.9350599	0.9981432	0.0782653	0.7156870	0.9602758	0.9056890	1.1018124	0.8922312	0.8398723	0.9153423	0.7751097	0.7290400	0.9858215
0.7951414	0.2144658	0.8704298	1.0807775	0.2473601	0.7916882	0.6630476	0.7636521	0.6991143	1.0412562	0.4725617	0.9446456	0.6427339	0.9191872	1.0435463	0.1823962	0.9659541	0.1188069	1.0071496	0.9197878	0.7294240	1.0101803	0.8913923	0.6166898	0.7139404	0.5625850	0.9215151	1.0133606	0.9351143	0.4185261	1.0073291	1.0047599	0.9037626	0.4456125	0.5617509	0.9791151	0.4965628	0.8873571	1.0488706	0.0689033	0.5820507	0.8906144	1.0733697	1.0218156	0.9623882	0.9343019	1.0385791	0.8456987	0.7765131	0.9608226
0.9348742	0.1347907	1.0961776	1.0014195	0.3391422	0.7399384	0.9546908	0.9760104	0.8920558	0.8175412	0.6944827	0.9762472	0.4459421	0.9020858	0.9383252	0.2831585	0.7928683	0.0106272	1.0660389	0.9612998	0.7689438	0.9930059	0.9901691	0.5323547	0.7763776	0.6890372	0.7903021	1.0453988	1.1134561	0.2023243	1.0275105	0.9691378	0.9081483	0.6377339	0.8550995	1.0662505	0.6355190	0.9946429	1.0475727	0.1939914	0.8140838	0.9004468	0.9238158	0.9733316	0.9413700	0.8066360	1.0372129	0.9759615	0.7269632	0.9217017
0.9529408	0.4261396	0.8059611	1.0003601	0.5890329	0.8375336	0.9020954	0.9609103	0.7239194	0.8449845	0.4637293	0.9808551	0.6335095	0.9749238	1.0279328	0.3333218	0.8813189	0.0720480	0.8704009	0.9734109	0.4141489	0.8961329	0.9478110	0.4972520	0.8095941	0.5988551	1.0023987	0.9789191	0.9924426	0.4603900	0.9360580	0.9237376	0.9643971	0.3911530	0.4621658	1.0403985	0.6670300	0.9321867	1.0262244	0.3255554	0.5524421	0.9550235	1.0565099	1.0309689	0.8653240	0.8577791	0.9819579	0.5441728	0.5377357	0.9211134
0.9911933	0.1229547	1.0473201	0.9306576	0.4683570	0.6910791	0.8443076	0.7603002	0.9369513	1.0250550	0.5240052	1.1154120	0.6298987	0.9711539	0.9761578	0.3051984	0.8226579	0.0896750	0.8909035	0.9619017	0.8082575	0.8881209	0.9904608	0.5230237	0.9087807	0.5653393	0.9937009	1.0199563	0.9457700	0.2044716	1.0318826	0.9648804	0.9654564	0.5136168	0.7597453	1.0168344	0.4567845	0.9480783	0.8873446	0.1281504	0.6875854	1.0180683	1.0027282	0.9990494	0.8513112	0.9507868	0.8489665	0.7769656	0.7862561	1.0438548
1.0137014	0.3570081	0.7776943	0.9590749	0.5738221	0.7233152	0.7340744	0.6189071	0.7990402	0.9779643	0.3400545	1.0508802	0.7727699	1.0619732	1.0360297	0.3130507	0.7959534	0.0336607	0.9495383	0.9900958	0.6839752	0.8580274	1.0001297	0.5734153	0.6540593	0.4940385	0.9309614	0.9390228	0.9653892	0.5200428	1.0255418	0.9544989	1.0459705	0.3795927	0.5647290	1.0302317	0.4507134	0.9131123	0.9730679	0.1903643	0.5607044	0.9171780	0.9810747	0.9406189	0.8407977	0.8187827	0.8503676	0.6141650	0.7056437	1.0067952
0.9304791	0.2660576	0.8784002	1.0142625	0.3215543	0.6417477	0.7474592	1.0101687	0.8811119	0.3898795	0.5106006	1.0355597	0.6518341	0.9957596	0.9712554	0.2757393	0.8707398	0.1230679	0.9569652	0.9631918	0.7947469	1.0181211	0.8779261	0.5987217	0.7442412	0.4815525	1.0175821	0.8980311	0.9638841	0.4956848	1.0599496	0.8895190	0.9486918	0.4530711	0.5636245	0.9550454	1.0347562	0.9436560	0.9860445	0.2063705	0.8383574	0.9776028	0.9375151	0.9703361	0.9455229	0.8180073	0.9775458	0.5996411	0.6660111	0.9315047
