pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0596970	0.1638795	0.9646569	1.0290364	0.4845222	0.7366294	0.8374486	0.8521848	0.8746609	0.9749107	0.5248410	1.0947915	0.7937005	0.9740100	1.0230072	0.3497205	0.9017736	0.0743128	0.9538507	1.0541490	0.7498432	0.9591818	0.9944072	0.5511087	0.8381067	0.6016748	1.0292631	1.1167520	0.9669735	0.3746035	0.9809251	0.9133868	1.0097871	0.5209343	0.6390704	1.0279638	0.5078845	0.9384915	1.0222722	0.1742580	0.0000000	1.2526877	0.9635015	1.0890657	0.9997774	0.9255291	0.9047588	0.7918377	0.7558769	1.0506677
1.0118821	0.1313560	1.1565998	1.0365703	0.4840833	0.7171552	0.8295606	0.7647231	0.7386154	0.9686437	0.5601717	1.0173897	0.7270209	0.9625705	0.9215654	0.2973170	0.9660671	0.0469101	0.9742474	0.9917276	0.6729142	0.9945560	0.9909820	0.5247735	0.8239052	0.6050587	0.9725367	1.2013611	0.9645381	0.2962981	1.0102121	1.0271608	0.9687402	0.5919395	0.6884416	1.0203522	0.5199559	1.1079402	0.9267571	0.2070796	0.6663861	0.0000000	1.0496915	0.9837459	0.8985315	0.9767107	0.9643850	0.7371391	0.7045737	1.0166098
1.0208937	0.1783090	1.0408062	1.0367186	0.5081694	0.7304757	0.9750554	0.8282087	0.8846678	1.0144412	0.5745405	1.0444064	0.6871856	1.0215751	1.0925002	0.2715262	0.9494902	0.0630021	0.9104589	0.9573153	0.7114569	0.8858808	1.0183703	0.5147931	0.8784137	0.6050186	1.0132899	0.9788619	0.9378191	0.2766313	1.0994697	1.1323592	1.0262206	0.6324456	0.6623140	1.1271233	0.5104724	0.9957386	1.0730018	0.1673822	0.7811346	0.9234114	0.0000000	1.0725188	1.0392522	0.9539961	0.9820933	0.7512230	0.7744729	0.9765003
0.9619676	0.1661716	1.0676800	1.0707063	0.5375056	0.5854497	0.8841302	0.9179298	0.8488788	0.9222075	0.4878983	1.0224718	0.6963026	1.0669844	0.9643999	0.3018738	0.9600750	0.0964265	1.0193242	1.0307111	0.6360259	0.9548814	1.1048220	0.6076059	0.8328402	0.5522092	1.0152847	1.0821713	0.8873674	0.3057202	0.9690229	0.9554333	0.9619680	0.4655970	0.5485784	1.0513217	0.5307421	1.1274248	0.9745360	0.1721303	0.6165248	1.0562558	1.0304342	0.0000000	0.8218167	1.0016459	1.0027572	0.7735385	0.7703383	1.0671868
1.1455124	0.1268452	1.0523525	0.9045347	0.4921109	0.6770101	0.8066121	0.8746288	0.7800772	1.1818712	0.4908326	1.0322216	0.5783493	1.0953324	0.9584319	0.3082844	0.9605772	0.0881912	1.0826261	1.0385338	0.5985377	1.0349987	1.0386573	0.6003567	0.7317255	0.5148615	1.0615497	1.0836905	0.9345499	0.2853022	0.9433493	1.0214531	0.9633795	0.5522852	0.5826939	1.0208922	0.4467144	1.1022218	0.9618672	0.1895370	0.6171730	0.9590735	0.9283513	1.0925650	0.0000000	0.8622669	0.9137400	0.7640465	0.6413810	0.9188798
1.0214286	0.1598490	1.1008568	1.0072711	0.5619597	0.7175339	0.9050969	0.7835560	0.8425833	1.1394726	0.6236672	0.9766672	0.6269209	1.0273955	0.9698952	0.3506175	0.9664423	0.0701055	0.9510389	1.0520856	0.7801716	1.0625967	0.9711186	0.6085394	0.8777934	0.6152688	0.9140988	0.9785558	1.0576765	0.2662825	0.9593860	1.0382148	1.0371598	0.6367916	0.6434873	1.0427233	0.5722744	0.9438310	1.0105092	0.1739233	0.7745103	0.9516995	0.9888263	0.9899856	0.8826254	0.0000000	1.0002217	0.8709853	0.7835406	0.9912922
0.9016973	0.1498039	1.0032965	0.9325252	0.4951925	0.7071980	0.9053222	0.9203987	0.7547063	0.9596451	0.5135857	0.9589158	0.6772989	1.0645796	1.0447037	0.3444899	0.8873827	0.0688510	0.9700236	1.0757632	0.6827080	1.0328755	1.0932726	0.5376592	0.8931769	0.5124869	0.9218990	1.0856838	1.0428288	0.2800877	0.9835178	0.9044593	1.0069977	0.5339933	0.5985082	1.0622985	0.4102653	1.0346729	1.0116356	0.1691241	0.7564183	0.9853790	0.8641938	1.0033551	0.9581409	0.9482362	0.0000000	0.7852914	0.7564512	1.0383088
1.0223530	0.1477207	0.9713405	1.0174428	0.4928958	0.7309221	0.9210034	0.8535035	0.6917900	0.9179451	0.4486235	0.9965265	0.6485981	1.0980253	1.0030151	0.3667229	0.8660298	0.0637156	1.0199274	1.0260036	0.6340796	0.9709395	1.0228323	0.4960048	0.7392443	0.5264907	1.1092441	0.9811345	0.9764425	0.3274564	0.9494824	0.9309033	0.9273905	0.6434455	0.5965374	0.9490345	0.4562328	1.1128521	1.0280164	0.2776207	0.7845139	1.0903875	1.0201637	0.9627528	0.9343895	0.8499529	0.9742849	0.0000000	0.7712265	1.0008164
1.0294815	0.0798937	1.0219442	0.9544418	0.4906354	0.8684261	0.9067285	0.8590360	0.8066779	0.9824655	0.5640388	0.8731376	0.6218761	0.9976652	0.9186282	0.2824612	0.9022701	0.0731914	0.9265647	0.9720868	0.7312159	0.9672005	1.0677559	0.5478558	0.8326039	0.6210319	0.8673288	1.0020649	0.9643788	0.2462153	1.0071013	1.0378935	0.9330292	0.4928163	0.5795813	0.9739136	0.5359408	1.0676440	1.0448898	0.1653874	0.7534277	0.9589564	0.9334387	1.0655017	0.9443661	0.9392169	0.9199296	0.8391811	0.0000000	0.9722762
0.9476634	0.1569786	1.0983124	0.9930387	0.4934458	0.7650816	0.9639590	0.7172521	0.9162785	1.0391573	0.5691465	1.0116093	0.7709550	1.0358657	0.9960540	0.2876710	0.9070084	0.0672567	0.9952503	0.9651585	0.6797560	1.0514892	1.0493825	0.5652303	0.7748117	0.6470691	0.9992970	1.0518966	1.0497456	0.2877793	0.8760373	0.9254887	1.0465747	0.6172508	0.5659047	0.9160111	0.5236648	0.9948614	0.9464164	0.1748869	0.6985755	1.1229293	1.1184059	1.0044612	0.9108007	1.0106933	0.9635199	0.8622687	0.7360884	0.0000000
